
None,None,None,None,09:31:42,01/03/2024,Present
None,None,None,None,09:31:42,01/03/2024,Present
None,None,None,None,09:31:43,01/03/2024,Present
None,None,None,None,09:31:43,01/03/2024,Present
None,None,None,None,09:31:43,01/03/2024,Present
None,None,None,None,09:31:43,01/03/2024,Present
None,None,None,None,09:31:43,01/03/2024,Present
None,None,None,None,09:31:45,01/03/2024,Present
None,None,None,None,09:31:46,01/03/2024,Present
None,None,None,None,09:31:46,01/03/2024,Present
None,None,None,None,09:31:46,01/03/2024,Present
None,None,None,None,09:31:46,01/03/2024,Present
None,None,None,None,09:31:46,01/03/2024,Present
None,None,None,None,09:31:46,01/03/2024,Present
None,None,None,None,09:31:46,01/03/2024,Present
None,None,None,None,09:31:47,01/03/2024,Present
None,None,None,None,09:31:47,01/03/2024,Present
None,None,None,None,09:31:47,01/03/2024,Present
None,None,None,None,09:31:47,01/03/2024,Present
None,None,None,None,09:31:47,01/03/2024,Present
None,None,None,None,09:31:47,01/03/2024,Present
None,None,None,None,09:31:47,01/03/2024,Present
None,None,None,None,09:31:47,01/03/2024,Present
None,None,None,None,09:31:48,01/03/2024,Present
None,None,None,None,09:31:48,01/03/2024,Present
None,None,None,None,09:31:48,01/03/2024,Present
None,None,None,None,09:31:48,01/03/2024,Present
None,None,None,None,09:31:48,01/03/2024,Present
None,None,None,None,09:31:48,01/03/2024,Present
None,None,None,None,09:31:48,01/03/2024,Present
None,None,None,None,09:31:48,01/03/2024,Present
None,None,None,None,09:31:49,01/03/2024,Present
None,None,None,None,09:31:49,01/03/2024,Present
None,None,None,None,09:31:49,01/03/2024,Present
None,None,None,None,09:31:49,01/03/2024,Present
None,None,None,None,09:31:49,01/03/2024,Present
None,None,None,None,09:31:49,01/03/2024,Present
None,None,None,None,09:31:49,01/03/2024,Present
None,None,None,None,09:31:50,01/03/2024,Present
None,None,None,None,09:31:50,01/03/2024,Present
None,None,None,None,09:31:50,01/03/2024,Present
None,None,None,None,09:31:50,01/03/2024,Present
None,None,None,None,09:31:50,01/03/2024,Present
None,None,None,None,09:31:50,01/03/2024,Present
None,None,None,None,09:31:50,01/03/2024,Present
None,None,None,None,09:31:50,01/03/2024,Present
None,None,None,None,09:31:51,01/03/2024,Present
None,None,None,None,09:31:51,01/03/2024,Present
None,None,None,None,09:31:51,01/03/2024,Present
None,None,None,None,09:31:51,01/03/2024,Present
None,None,None,None,09:31:51,01/03/2024,Present
None,None,None,None,09:31:55,01/03/2024,Present
None,None,None,None,09:31:55,01/03/2024,Present
None,None,None,None,09:31:55,01/03/2024,Present
None,None,None,None,09:31:56,01/03/2024,Present
None,None,None,None,09:31:56,01/03/2024,Present
None,None,None,None,09:31:58,01/03/2024,Present
None,None,None,None,09:31:58,01/03/2024,Present
None,None,None,None,09:31:58,01/03/2024,Present
None,None,None,None,09:31:58,01/03/2024,Present
None,None,None,None,09:31:59,01/03/2024,Present
None,None,None,None,09:31:59,01/03/2024,Present
None,None,None,None,09:31:59,01/03/2024,Present
None,None,None,None,09:32:00,01/03/2024,Present
None,None,None,None,09:32:03,01/03/2024,Present
None,None,None,None,09:32:04,01/03/2024,Present
None,None,None,None,09:32:04,01/03/2024,Present
None,None,None,None,09:32:05,01/03/2024,Present
None,None,None,None,09:32:05,01/03/2024,Present
None,None,None,None,09:32:06,01/03/2024,Present
None,None,None,None,09:32:06,01/03/2024,Present
None,None,None,None,09:32:06,01/03/2024,Present
None,None,None,None,09:32:06,01/03/2024,Present
None,None,None,None,09:32:07,01/03/2024,Present
None,None,None,None,09:32:07,01/03/2024,Present
None,None,None,None,09:32:08,01/03/2024,Present
None,None,None,None,09:32:12,01/03/2024,Present
None,None,None,None,09:32:12,01/03/2024,Present
None,None,None,None,09:32:12,01/03/2024,Present
None,None,None,None,09:32:12,01/03/2024,Present
None,None,None,None,09:32:13,01/03/2024,Present
None,None,None,None,09:32:13,01/03/2024,Present
None,None,None,None,09:32:13,01/03/2024,Present
None,None,None,None,09:32:13,01/03/2024,Present
None,None,None,None,09:32:13,01/03/2024,Present
None,None,None,None,09:32:14,01/03/2024,Present
None,None,None,None,09:32:14,01/03/2024,Present
None,None,None,None,09:32:16,01/03/2024,Present
None,None,None,None,09:32:16,01/03/2024,Present
None,None,None,None,09:32:16,01/03/2024,Present
None,None,None,None,09:32:16,01/03/2024,Present
None,None,None,None,09:32:16,01/03/2024,Present
None,None,None,None,09:32:17,01/03/2024,Present
None,None,None,None,09:32:17,01/03/2024,Present
None,None,None,None,09:32:17,01/03/2024,Present
None,None,None,None,09:32:17,01/03/2024,Present
None,None,None,None,09:32:18,01/03/2024,Present
None,None,None,None,09:32:18,01/03/2024,Present
None,None,None,None,09:32:18,01/03/2024,Present
None,None,None,None,09:32:18,01/03/2024,Present
None,None,None,None,09:32:18,01/03/2024,Present
None,None,None,None,09:32:18,01/03/2024,Present
None,None,None,None,09:32:19,01/03/2024,Present
None,None,None,None,09:32:19,01/03/2024,Present
None,None,None,None,09:32:19,01/03/2024,Present
None,None,None,None,09:32:22,01/03/2024,Present
None,None,None,None,09:32:22,01/03/2024,Present
None,None,None,None,13:06:42,01/03/2024,Present
None,None,None,None,13:06:42,01/03/2024,Present
None,None,None,None,13:06:42,01/03/2024,Present
None,None,None,None,13:06:43,01/03/2024,Present
None,None,None,None,13:06:43,01/03/2024,Present
None,None,None,None,13:06:43,01/03/2024,Present
None,None,None,None,13:06:43,01/03/2024,Present
None,None,None,None,13:06:43,01/03/2024,Present
None,None,None,None,13:06:44,01/03/2024,Present
None,None,None,None,13:06:44,01/03/2024,Present
None,None,None,None,13:06:44,01/03/2024,Present
None,None,None,None,13:06:44,01/03/2024,Present
None,None,None,None,13:06:44,01/03/2024,Present
None,None,None,None,13:06:44,01/03/2024,Present
None,None,None,None,13:06:44,01/03/2024,Present
None,None,None,None,13:06:44,01/03/2024,Present
None,None,None,None,13:06:44,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:45,01/03/2024,Present
None,None,None,None,13:06:46,01/03/2024,Present
None,None,None,None,13:06:46,01/03/2024,Present
None,None,None,None,13:06:46,01/03/2024,Present
None,None,None,None,13:06:46,01/03/2024,Present
None,None,None,None,13:06:46,01/03/2024,Present
None,None,None,None,13:06:46,01/03/2024,Present
None,None,None,None,13:06:46,01/03/2024,Present
None,None,None,None,13:06:46,01/03/2024,Present
None,None,None,None,13:06:46,01/03/2024,Present
None,None,None,None,13:06:47,01/03/2024,Present
None,None,None,None,13:06:48,01/03/2024,Present
None,None,None,None,13:06:48,01/03/2024,Present
None,None,None,None,13:06:48,01/03/2024,Present
None,None,None,None,13:06:48,01/03/2024,Present
None,None,None,None,13:06:48,01/03/2024,Present
None,None,None,None,13:06:48,01/03/2024,Present
None,None,None,None,13:06:48,01/03/2024,Present
None,None,None,None,13:06:48,01/03/2024,Present
None,None,None,None,13:06:48,01/03/2024,Present
None,None,None,None,13:06:48,01/03/2024,Present
None,None,None,None,13:06:49,01/03/2024,Present
None,None,None,None,13:06:49,01/03/2024,Present
None,None,None,None,13:06:49,01/03/2024,Present
None,None,None,None,13:06:49,01/03/2024,Present
None,None,None,None,13:06:49,01/03/2024,Present
None,None,None,None,13:06:49,01/03/2024,Present
None,None,None,None,13:06:49,01/03/2024,Present
None,None,None,None,13:06:49,01/03/2024,Present
None,None,None,None,13:06:49,01/03/2024,Present
None,None,None,None,13:06:49,01/03/2024,Present
None,None,None,None,13:06:49,01/03/2024,Present
None,None,None,None,13:06:49,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:50,01/03/2024,Present
None,None,None,None,13:06:51,01/03/2024,Present
None,None,None,None,13:06:51,01/03/2024,Present
None,None,None,None,13:06:51,01/03/2024,Present
None,None,None,None,13:06:51,01/03/2024,Present
None,None,None,None,13:06:52,01/03/2024,Present
None,None,None,None,13:06:52,01/03/2024,Present
None,None,None,None,13:06:52,01/03/2024,Present
None,None,None,None,13:06:52,01/03/2024,Present
None,None,None,None,13:06:52,01/03/2024,Present
None,None,None,None,13:06:52,01/03/2024,Present
None,None,None,None,13:06:52,01/03/2024,Present
None,None,None,None,13:06:53,01/03/2024,Present
None,None,None,None,13:06:53,01/03/2024,Present
None,None,None,None,13:06:53,01/03/2024,Present
None,None,None,None,13:06:53,01/03/2024,Present
None,None,None,None,13:06:54,01/03/2024,Present
None,None,None,None,13:06:54,01/03/2024,Present
None,None,None,None,13:06:54,01/03/2024,Present
None,None,None,None,13:06:54,01/03/2024,Present
None,None,None,None,13:06:54,01/03/2024,Present
None,None,None,None,13:20:41,01/03/2024,Present
None,None,None,None,13:20:42,01/03/2024,Present
None,None,None,None,13:21:06,01/03/2024,Present
None,None,None,None,13:21:06,01/03/2024,Present
